,0,1
3069,Science for climate change is much worse than predicted five years ago Politics of U S does not help Sustainability,-0.859607827
3070,Not True most AMERICANS Don t believe the Climate change HOAX It cost the tax payers big Bucks money for Politicia,-0.834329284
3071,Another step forward in fighting climate change,-0.510237462
3072,Climate change would swamp Trump s border wall by,-0.555715314
3073,Can we reverse the damage Researchpreneur,-0.767199639
3074,We ve been fighting against Climate change lol Then we have go and put a giant Cheetos Man in the White House and undo everything,-0.533733658
3075,change could make severe turbulence even worse Popular Science,-0.92426093
3076,LeeCamp Just bc media ignored climate change for the past 8 yrs doesnt make Obama environmentalist He was a catastrophe even if Trump is,-0.774742106
3077,does not have to apologize for anything or to anyone When loser Scam Man is your Climate S,-0.788908705
3078,Ever wonder why China is talking the talk on climate Look no further than the cities of the Pearl River Delta,-0.517500374
3079,We because last fall House Science member said climate change is largely leftist propaganda,-0.644976324
3080,At Penn student teachers fight anti science fake news Philadelphia Inquirer,-0.604339364
3081,3 banks are analysing the financial position of business customers in sectors exposed to climate change,-0.534744678
3082,How climate change could make air travel even more unpleasant Unpleasant Try bacterial toxic not worth it,-0.807824856
3083,SDG 13 Take urgent action to combat climate change and its impacts by regulating emissions and promoting developme,-0.533162435
3084,Your choking us No climate change Your next act when they retaliate They will No Obama s fault Th,-0.808656014
3085,Severe Turbulence May Become More Frequent Due To Climate Change,-0.819262966
3086,Finishing an article on climate change amp I keep going back to this pic taken during the protests of Mohsin Fikri s,-0.576807306
3087,Absolutely no credibility the fossil fuel industry denying climate change while the have methane gas burners flaring every fucking day,-0.797863644
3088,And what about my religious sentiments which are hurt when cows contribute to climate change,-0.855111482
3089,CNN Slammed by John Coleman weather channel founder over Climate Change Fraud CNN still calls him a co founder tho,-0.882576467
3090,PSA for active engaged consumption of non mainstream sources eg on the overriding issue of our ti,-0.50879293
3091,My government has failed A nine year old sues the government of for failing to take on,-0.929541605
3092,Climate change problems Prepare for more turbulence on plane rides,-0.705975943
3093,Make climate change an economic not green issue urges former lt b gt Maldives lt b gt president,-0.674302214
3094,Climate change over reactors,-0.562984674
3095,Climate change is a hoax and these stories are getting old the Chinese are the primary beneficiary of this hoax Done,-0.632243475
3096,Climate int,-0.547467887
3097,Climate change deniers dictate all of our policy This should not be the case,-0.662654157
3098,Minnesota has so much to lose if we can t accept basic facts,-0.617399225
3099,What part of climate change does the MN GOP not understand,-0.578752383
3100,Snowing in April But I thought climate change was real,-0.816320061
3101,Trump s daughter is gonna ruin his presidency She s lost on the gender wage gap climate change def this No Iv,-0.8551586
3102,Few Americans appear not to have had a science course in in high school They would have learned about climate change amp what theory means,-0.634124122
3103,USA and China World s Worst Polluters Won t Discuss Climate Change at Summit,-0.801555319
3104,Yikes we have a lot of cleaning up to do in many places Start in DC with all the climate change deniers amp those wh,-0.54019796
3105,I will be issuing another executive order on Saturday that puts an end to climate change,-0.673041122
3106,As climate change accelerates the threat of nuclear war will increase Nuclear war over resources is guaranteed,-0.622863653
3107,By eating meat we share responsibility of climate change destruction of our forests amp the poisoning of our air and water Th ch Nh t H nh,-0.541396615
3108,Climate Change isn t a thing tho,-0.886860019
3109,Bad News For Airline Passengers Change Could Make Travel Bumpier Disturbing amp Expensive Science Times,-0.989219596
3110,Climate change deniers don t understand real Americans We need to fight back,-0.687759903
3111,Cuban Agriculture Can Face Challenges of Climate Change,-0.593747919
3112,or diplomacy or dealing with climate change,-0.523751343
3113,Engadget Climate change could make future flights a lot rougher Airplane rides could get extra bumpy in the futu,-0.503209851
3114,Climate Change isThreatening Canadian Harp Seals Yet the Senseless Slaughter for Fur Continues via,-0.5074108
3115,How climate change could make air travel even more unpleasant It s a two way street,-0.547927579
3116,Fasten your seatbelts Climate change will make air turbulence worse,-0.615132424
3117,I wish she would get over her own vanity Paris Climate Change Photo Shoot charged to Taxpayers,-0.678266766
3118,They change their climate not their soul who rush across the sea Horace,-0.532312349
3119,Study offers a dire warning on climate change via,-0.684865124
3120,French foreign minister The world can t lt b gt fight climate change lt b gt without,-0.628540531
3121,Sigh the most effective way these people can fight climate change is voting for democrats,-0.507650734
3122,9 Year Old Girl Sues Government For Lack Of Action On Climate Change NDTV,-0.622260405
3123,Climate change hits Alaskas rural water and sewer systems,-0.546840548
3124,Apparently these bozos don t understand what the letters E P A stand for SMH,-0.906247695
3125,With how the US Government has been regarding Climate Change DC will eventually get flooded by the sea Might as well start moving away,-0.601742145
3126,NO U S utility makes coal their choice any longer Plans to revive coal turning our backs on the next generatio,-0.638691235
3127,Why did climate change have to become a politically fueled argument Leave science to scientists,-0.920057312
3128,Agreed I m just having a major tanty at RWNJs amp climate change deniers today Is the sun over the,-0.596896175
3129,We need SOLUTIONS NOW to the problems caused by our economic system mass,-0.624515482
3130,Trump Gets Pushback from Military on Climate Change Public News Service,-0.555735751
3131,Oh Good Grief Climate Change Schmimate Change The Climate has always changed it s,-0.596094661
3132,Global Warming Is Turning the Arctic Ocean Into the Atlantic Ocean,-0.529127545
3133,Sears has been going through climate change for billions of years and it wasn t caused by humans,-0.685180032
3134,Disturbing United Nations Plan That ll Make You Mad,-0.578073471
3135,The only reason for war amp our involvement is our need for Why doesn t trump get us off oil Its possible,-0.889126211
3136,Green Climate Fund a laughing stock say poor countries Climate Home climate change news via,-0.717188681
3137,Halt climate change Giving up your car anytime soon No one can end poverty Stein is a socialist pig,-0.86590641
3138,One of the costs of Climate Change,-0.679075817
3139,ACT ON CLIMATE CHANGE is out,-0.571166638
3140,is not only about fossil fuels and,-0.578495668
3141,So unusual this weather If I have any climate change deniers following me could you please,-0.551202191
3142,Deny away Donny Climate change would swamp Trump s border wall by,-0.61800837
3143,The claim CLIMATE CHANGE REQUIRES IMMEDIATE ACTION is political not scientific,-0.546336363
3144,National ice core collection damaged after University of Alberta freezer failure Metro,-0.797255652
3145,Climate change to increase SEVERE plane turbulence by more than DOUBLE,-0.753224173
3146,bad bernie How about let s spend that intervention money and war on drugs money on infrastructur,-0.53123637
